extrarepaymentsallowed,allowssplitloan,hasoffsetaccount,hasredrawfacility,redrawactivationfee,hasfortnightlyrepayments,hasfulloffset,hasmonthlyrepayments,hasrepayholiday,hasweeklyrepayments,hasmortgageportability,hasprincipalandinterest,hasinterestonly,hasconstructionfacility,portabilitytransferfee,companyvariation,totalcost,costscore,boxcox,cost score2,output_dtr,total_score,alogarithm,manual,difference
0,0,0,0,0,0,0,1,0,0,1,1,0,0,400,BankVic - WealthBuilder Package Line of Credit ($250k-$750k),78877.03658471658,4.320108993915126,319.36008012720055,2.6097589364444578,2.4414326580000174,2.356604,2.4,2.4,0.0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,400,BankVic - WealthBuilder Package Line of Credit ($250k-$750k),78877.03658471658,4.320108993915126,319.36008012720055,2.6097589364444578,2.4414326580000174,2.356604,2.4,2.4,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - WealthBuilder Package Fixed Rate 4 Years,79856.67040524879,4.2647055717498485,299.20462996304076,2.7606118064012586,2.9477776556666115,2.9483919999999997,2.9,2.9,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - WealthBuilder Package Fixed Rate 5 Years,79775.53890297315,4.269293983028911,300.8340978285908,2.7484161024096054,2.9531373336666316,2.9590039999999997,3.0,3.0,0.0
1,1,1,1,0,1,0,1,0,1,1,1,1,1,400,BankVic - Standard Variable Investment Loan,83058.99432378855,4.0835973859662715,240.31072396300925,3.201401502027546,2.9952514506667067,3.0292649999999997,3.0,3.0,0.0
1,1,1,1,0,1,0,1,0,1,1,1,1,1,400,BankVic - Standard Variable Investment Loan,83058.99432378855,4.0835973859662715,240.31072396300925,3.201401502027546,2.9952514506667067,3.0292649999999997,3.0,3.0,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Premium Home Package Fixed Rate 4 Years,77380.03004872678,4.40477255223589,352.24881912891345,2.3636041432118664,3.2726566501984293,3.272534,3.3,3.3,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Premium Home Package Fixed Rate 3 Years,74067.70997421078,4.5921015966080345,434.70430583040917,1.7464684944768305,3.699565864755479,3.706044,3.7,3.7,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Premium Home Package Fixed Rate 5 Years,77538.9740220996,4.3957834382702075,348.63334987499445,2.3906640157898593,3.2390431323333164,3.25173,3.2,3.3,-0.09999999999999964
1,0,1,1,0,1,1,1,0,1,1,1,0,1,400,BankVic - Offset Variable Home Loan,78040.64514834294,4.367411309202338,337.4165260132555,2.4746160018562438,3.5835360989999683,3.5460699999999994,3.6,3.5,0.10000000000000009
0,0,0,0,0,0,0,1,0,0,1,1,0,0,400,BankVic - Line of Credit Home Loan,77592.03658471658,4.392782472505017,347.43298984375264,2.3996480749013873,2.5614037293332963,2.5247859999999998,2.6,2.5,0.10000000000000009
0,0,0,0,0,0,0,1,0,0,1,1,0,0,400,BankVic - Line of Credit Home Loan,77592.03658471658,4.392782472505017,347.43298984375264,2.3996480749013873,2.5614037293332963,2.5247859999999998,2.6,2.5,0.10000000000000009
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Fixed Rate Investment Loan 1 Year,81364.69864045852,4.17941867862575,270.18135376832913,2.977835657710047,2.7509226900000328,2.75102,2.8,2.8,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Fixed Rate Investment Loan 3 Years,78485.53979954758,4.342250187094106,327.71287703422,2.5472426753176896,3.131432894000004,3.127844,3.1,3.1,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Fixed Rate Investment Loan 2 Years,79746.04325360418,4.270962116447517,301.4282562168647,2.7439691415454215,2.949930892999978,2.962868,2.9,3.0,-0.10000000000000009
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Fixed Rate Home Loan 1 Year,76291.4808601184,4.466335708774702,377.8256254034855,2.172175293971419,3.4102832562889644,3.4149979999999998,3.4,3.4,0.0
1,1,0,0,0,1,0,1,0,1,1,1,1,0,400,BankVic - Fixed Rate Home Loan 4 Years,76130.00889816285,4.475467793731935,381.7430966758525,2.1428550962285415,3.439489200431288,3.4361309999999996,3.4,3.4,0.0
1,0,0,1,0,1,0,1,0,1,1,1,0,1,400,BankVic - Base Variable Rate Home Loan,71149.32261786865,4.757151683034603,519.5547501308114,1.1114078565067573,4.2733206800000545,4.248004999999999,4.3,4.2,0.09999999999999964
1,1,0,1,0,1,0,1,0,1,1,1,0,0,350,Bankwest - Equaliser Home Loan,74456.2246933174,4.570129054879745,424.3020747249993,1.8243236851783178,3.8677153704698353,3.8551939999999996,3.9,3.9,0.0
1,0,1,1,0,1,1,1,0,1,1,1,0,1,350,"Bankwest - Premium Select Investment Loan ($20k-$749k, LVR <90%) (New Customer)",76227.69585434138,4.469943084846059,379.3692444484778,2.1606221229352727,3.8026598785888917,3.783349,3.8,3.8,0.0
1,0,1,1,0,1,1,1,0,1,1,1,0,1,350,Bankwest - Premium Select Investment Loan (Principal and Interest),78019.53890297315,4.368604977895719,337.8825328895199,2.4711281871891675,3.577535014666632,3.5488349999999995,3.6,3.5,0.10000000000000009
1,0,1,1,0,1,1,1,0,1,1,1,0,1,350,"Bankwest - Premium Select Home Loan ($20k+, LVR < 90%) (New Customer)",71839.8444250973,4.718099059086366,498.3732588647445,1.2699401007100115,4.461176200844963,4.357628999999999,4.5,4.4,0.09999999999999964
1,0,1,1,0,1,1,1,0,1,1,1,0,1,350,Bankwest - Mortgage Shredder Home Loan (Principal and Interest),85425.9816611202,3.949731857886804,203.0693249225615,3.480133650439086,2.617217133687342,2.5794819999999996,2.6,2.6,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Investment Loan (Principal and Interest) 3 Years,83861.27702156662,4.03822409844875,227.12224540048328,3.3001102793218644,2.385040438643656,2.384265,2.4,2.4,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Investment Loan (Principal and Interest) 3 Years,83861.27702156662,4.03822409844875,227.12224540048328,3.3001102793218644,2.385040438643656,2.384265,2.4,2.4,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Investment Loan (Principal and Interest) 4 Years,82917.02202367006,4.091626662941383,242.70714877842772,3.1834655314539684,2.5109326453333143,2.50785,2.5,2.5,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Investment Loan (Principal and Interest) 4 Years,82917.02202367006,4.091626662941383,242.70714877842772,3.1834655314539684,2.5109326453333143,2.50785,2.5,2.5,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 1 Year,83914.3284906632,4.0352237600802265,226.27103623653005,3.3064811291054235,2.3781752286435887,2.377321,2.4,2.4,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 1 Year,83914.3284906632,4.0352237600802265,226.27103623653005,3.3064811291054235,2.3781752286435887,2.377321,2.4,2.4,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 2 Years,81700.95295586615,4.160401736375529,264.02858401070665,3.0238858807792997,2.6658405552665667,2.6670089999999997,2.7,2.7,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 2 Years,81700.95295586615,4.160401736375529,264.02858401070665,3.0238858807792997,2.6658405552665667,2.6670089999999997,2.7,2.7,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 3 Years,79763.46600171062,4.269976768812116,301.0771799805921,2.746596761240542,2.917523083999997,2.920584,2.9,2.9,0.0
1,0,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Fixed Home Loan (Principal and Interest) 3 Years,79763.46600171062,4.269976768812116,301.0771799805921,2.746596761240542,2.917523083999997,2.920584,2.9,2.9,0.0
1,1,1,1,0,1,1,1,0,1,1,1,0,1,350,"Bankwest - Complete Variable Home Loan (Principal and Interest) ($200k+, LVR < 90%)",73814.8444250973,4.6064024674793345,441.5837135650184,1.694979770984354,4.234463437466624,4.239138,4.2,4.2,0.0
1,1,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Complete Fixed Investment Loan 5 Years,80445.71260492093,4.231392150982209,287.58500833552847,2.847578520418852,2.9221329124761994,2.9712929999999997,2.9,3.0,-0.10000000000000009
1,1,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Complete Fixed Investment Loan 4 Years,79169.55039991529,4.303565805988207,313.23121483491593,2.655630247250693,3.1315104277222328,3.1383199999999998,3.1,3.1,0.0
1,1,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Complete Fixed Investment Loan 3 Years,77359.24072157685,4.405948297544473,352.7239237268964,2.3600482369159685,3.363967642533353,3.3752489999999993,3.4,3.4,0.0
1,1,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Complete Fixed Home Loan 2 Years,73405.98104309491,4.629525832645202,452.89156479556516,1.6103464932714209,3.8207939131666846,3.892654,3.8,3.9,-0.10000000000000009
1,1,1,0,0,1,0,1,0,1,1,1,0,1,350,Bankwest - Complete Fixed Home Loan 5 Years,78648.7184257378,4.333021581337871,324.2103583155443,2.5734571729590865,3.195301533155564,3.206486,3.2,3.2,0.0
0,0,0,0,0,1,0,1,0,1,1,1,1,0,350,Bankwest - Complete Equity Loan ($200k-$500k),81351.87872976,4.180143711704095,270.4181851522243,2.9760631002297906,2.21438547133336,2.2127,2.2,2.2,0.0
0,0,0,0,0,1,0,1,0,1,1,1,1,0,350,Bankwest - Complete Equity Loan ($200k-$500k),81351.87872976,4.180143711704095,270.4181851522243,2.9760631002297906,2.21438547133336,2.2127,2.2,2.2,0.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Home Loan (Principal and Interest) ($250k-$500k),76195.18977369544,4.47178147391677,380.1578446693952,2.154719867932033,3.886904181755485,3.8876039999999996,3.9,3.9,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Investment Loan Fixed 5 Years (Principal and Interest),79856.71260492093,4.264703185137421,299.20378425733134,2.7606181360605997,3.2155524811478524,3.2083830000000004,3.2,3.2,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Investment Loan Fixed 3 Years (Principal and Interest),79188.7768364546,4.30247845032735,312.83170095308435,2.6586203970697753,3.3069208005122266,3.2957989999999997,3.3,3.3,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Home Loan Fixed 4 Years (Principal and Interest),77677.73374090358,4.387935849590331,345.5013791318453,2.4141051580802424,3.5123984895555633,3.493563,3.5,3.5,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Home Loan Fixed 1 Year (Principal and Interest),77501.82671409126,4.39788431305092,349.4756574588058,2.384359789619299,3.5126427233333253,3.516586,3.5,3.5,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Connect Package Home Loan Fixed 5 Years (Principal and Interest),77613.69585434138,4.391557527394238,346.9439754875485,2.4033080883708284,3.5194340912222373,3.5019489999999998,3.5,3.5,0.0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Home Loan (Principal and Interest),76037.03200510643,4.480726123885158,384.0135349521854,2.125862068176326,3.6138807277777723,3.608303,3.6,3.6,0.0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Fixed Investment Loan 5 Years (Principal and Interest),80617.86052101853,4.221656284916207,284.25837005625607,2.8724766461193014,2.9200928689999595,2.908768,2.9,2.9,0.0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Fixed Investment Loan 2 Years (Principal and Interest),79569.7399435943,4.28093299179797,304.99933852925363,2.7172414817170267,3.0826316193333163,3.04594,3.1,3.0,0.10000000000000009
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Fixed Home Loan 4 Years (Principal and Interest),77938.65978031361,4.373179115785966,339.67304871393407,2.4577271245179775,3.290290991919685,3.259419,3.3,3.3,0.0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Fixed Home Loan 2 Years (Principal and Interest),74752.40315574466,4.5533786119630175,416.5069046682134,1.8826664046556771,3.7584580139778065,3.676437,3.8,3.7,0.09999999999999964
1,0,0,1,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Basic Fixed Home Loan 3 Years (Principal and Interest),75258.4461640152,4.524759230074213,403.45414240180077,1.9803594173502543,3.6382713836786347,3.610203,3.6,3.6,0.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Residential Home Loan (Principal and Interest) ,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.599657177000067,2.5938499999999998,2.6,2.6,0.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Residential Home Loan (Principal and Interest) ,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.599657177000067,2.5938499999999998,2.6,2.6,0.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Residential Home Loan (Principal and Interest) ,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.599657177000067,2.5938499999999998,2.6,2.6,0.0
1,0,1,1,0,0,1,1,0,0,1,0,1,0,300,Bendigo & Adelaide Bank - Interest Only Term Home Loan,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.3630077529333064,2.35385,2.4,2.4,0.0
1,0,1,1,0,0,1,1,0,0,1,0,1,0,300,Bendigo & Adelaide Bank - Interest Only Term Home Loan,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.3630077529333064,2.35385,2.4,2.4,0.0
1,0,1,1,0,0,1,1,0,0,1,0,1,0,300,Bendigo & Adelaide Bank - Interest Only Term Home Loan,86080.22123457385,3.912731184241634,193.6385354911504,3.550718114695627,2.3630077529333064,2.35385,2.4,2.4,0.0
0,0,0,0,0,1,0,1,1,1,1,1,0,0,300,Bendigo & Adelaide Bank - Home Equity Home Loan,89878.60382491369,3.6979127594515337,145.56772638508343,3.9105026620876995,1.106596702000021,1.096725,1.1,1.1,0.0
1,0,1,1,0,1,1,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Generation Green Home Loan ($250k-$500k),78115.45758803694,4.363180274000502,335.7688815431472,2.4869477481065094,3.606997708666655,3.6362759999999996,3.6,3.6,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Fixed Residential Investment Loan 3 Years (Principal and Interest),80639.34011680036,4.220441501302067,283.84546507216044,2.875567021246772,3.115481679333364,3.1059520000000003,3.1,3.1,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Fixed Residential Investment Loan 1 Year (Principal and Interest),84672.59056950928,3.992340069066571,214.381496806278,3.3954680349254374,2.5612889755518498,2.578082,2.6,2.6,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Fixed Residential Home Loan 1 Year (Principal and Interest),79655.93839929724,4.276058017770724,303.2491490455242,2.730340723085412,3.2394781970333546,3.234661,3.2,3.2,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Fixed Residential Home Loan 2 Years (Principal and Interest),77303.8184945446,4.4090827146881555,353.9930141230102,2.3505497674236415,3.531570355333287,3.5425000000000004,3.5,3.5,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0,1,300,Bendigo & Adelaide Bank - Fixed Residential Home Loan 3 Years (Principal and Interest),76913.6638900187,4.431148000523766,363.0309364330087,2.2829057055046356,3.6013837068000405,3.593565,3.6,3.6,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,150,Beyond Bank Australia - Total Home Loan Package Variable Investment (New Customer) ($50k+),75535.05397396011,4.509115610032324,396.4592388959495,2.0327125655227967,4.008344175333361,4.013997,4.0,4.0,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,150,Beyond Bank Australia - Standard All in One Variable Rate Investment Loan,87380.57004230666,3.8391896502041543,175.93570122984656,3.6832144535487252,1.4885207083666558,1.5036649999999998,1.5,1.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Variable Investment Loan ($50k-$300k),82701.59477567972,4.103810201847613,246.37999370773758,3.155976232332389,3.1160317773888826,3.1760479999999998,3.1,3.2,-0.10000000000000009
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Investment Loan Fixed 2 Years,81029.16098111228,4.198395090223105,276.43500511707504,2.9310303893591048,3.293081417136501,3.2949289999999998,3.3,3.3,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Investment Loan Fixed 3 Years,81601.0901071196,4.166049503379659,265.8440262664341,3.0102982569710095,3.225123330977766,3.220078,3.2,3.2,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Investment Loan Fixed 1 Year,80830.80419722194,4.2096132049991475,280.18611943203507,2.90295528533816,3.3253059995666865,3.3208919999999997,3.3,3.3,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Variable Investment Loan ($200k-$300k),84543.99432378855,3.999612860125035,216.36181166968876,3.38064642696677,2.9119916217778252,2.9349119999999997,2.9,2.9,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Investment Loan Fixed 1 Year,83839.73537092525,4.039442391590132,227.46861200086474,3.297517908757121,2.915837792822226,2.9270859999999996,2.9,2.9,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Investment Loan Fixed 5 Years,85472.57206922954,3.9470969263488827,202.3857999981426,3.485249472496931,2.7120685277777046,2.713383,2.7,2.7,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Investment Loan Fixed 3 Years,83673.4944839381,4.0488441842292175,230.1558465879712,3.277405381058135,2.9499347768332815,2.948842,2.9,2.9,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Fixed Rate Investment Loan 2 Years,84367.74968701169,4.009580417196931,219.09966598246095,3.360155037429875,2.859728857566669,2.857982,2.9,2.9,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Fixed Rate Investment Loan 4 Years,85579.54541767047,3.9410470233546335,200.82337345776307,3.4969434076754187,2.704279413111103,2.699376,2.7,2.7,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Basic Variable Investment Loan,80159.16098111226,4.247598145766457,293.1915495164805,2.8056165289580246,3.5066850799999583,3.5088,3.5,3.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Basic Variable Investment Loan,80159.16098111226,4.247598145766457,293.1915495164805,2.8056165289580246,3.5066850799999583,3.5088,3.5,3.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,"Beyond Bank Australia - Total Home Loan Package Variable Home Loan ($50k-$300k, LVR < 90%)",80065.67141589799,4.2528854702146885,295.03955183474807,2.7917852103257474,3.5119854040000353,3.5210359999999996,3.5,3.5,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Home Loan Fixed 3 Years (LVR < 90%),78647.74146691806,4.333076833474735,324.23123842423155,2.57330089640387,3.6077461599333978,3.606610999999999,3.6,3.6,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Total Home Loan Package Home Loan Fixed 2 Years (LVR < 90%),78193.14819449997,4.358786463397057,334.06468034067456,2.499702791545528,3.6578560690500206,3.666111,3.7,3.7,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,150,Beyond Bank Australia - Total Home Loan Package All in One Home Loan ($50k-$300k),81423.77413564386,4.17607765003856,269.0921564255084,2.9859877229715814,2.2861334066667043,2.283283,2.3,2.3,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,150,Beyond Bank Australia - Standard All in One Variable Rate Home Loan,84652.05420544754,3.9935015079879372,214.69676787811807,3.3931083979233323,1.8646353060999845,1.8607699999999998,1.9,1.9,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Home Loan Fixed 1 Year (LVR < 90%),81066.28318238459,4.19629563535978,275.7374812912204,2.936250985780242,3.2902407698031677,3.2900709999999993,3.3,3.3,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Pinnacle Plus Package Home Loan Fixed 3 Years (LVR < 90%),80679.84219465128,4.218150896720319,283.0681960801458,2.8813844680028033,3.342924925944508,3.3406529999999997,3.3,3.3,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,150,Beyond Bank Australia - Pinnacle Plus Package All in One Home Loan ($200k-$300k),83252.23404802775,4.072668667707739,237.0794305999678,3.2255860215255994,2.028679130133357,2.043974,2.0,2.0,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Fixed Rate Home Loan 5 Years (LVR < 90%),82240.32057036264,4.129897673508453,254.39414406781486,3.095994561258987,3.1378316261111148,3.136414,3.1,3.1,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Fixed Rate Home Loan 2 Years (LVR < 90%),81447.98263447275,4.1747085326678715,268.6468327643341,2.98932073472774,3.245164857188913,3.240119,3.2,3.2,0.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,150,Beyond Bank Australia - Fixed Rate Home Loan 4 Years (LVR < 90%),82423.68629941272,4.11952738138064,251.1837293839625,3.120022814900861,3.1136853073333373,3.112418,3.1,3.1,0.0
1,1,1,0,0,1,1,1,0,1,1,0,1,0,300,Bank of Queensland - Standard Fixed Rate Investment Loan (Interest in Advance) 1 Year,89675.42213475828,3.709403747941314,147.8684197929552,3.8932831903993277,1.8024089186666197,1.803309,1.8,1.8,0.0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Privileges Package Fixed Rate Investment Loan (New Customer) 2 Years,82364.81234870187,4.122857011572458,252.21095069159628,3.1123346074395917,2.5883359553333904,2.560127,2.6,2.6,0.0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Investment Loan (New Customer) 2 Years,91065.00401502526,3.630815616404751,132.6991884016338,4.006816853591266,1.5257690486666422,1.440001,1.5,1.4,0.10000000000000009
0,1,0,0,0,1,0,1,0,1,1,1,1,0,300,Bank of Queensland - Privileges Package Investment Line of Credit ($250k-$1m),95754.54335615954,3.3655976110316956,90.42591846008756,4.323209890769885,1.1070821956142847,1.140001,1.1,1.1,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Line of Credit Home Loan,101439.65511751593,3.0440747722223005,54.395305701076325,4.592879945109034,1.0419324216000185,1.039999,1.0,1.0,0.0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Privileges Package Fixed Rate Home Loan (New Customer) 2 Years,78962.68182568812,4.315265307077716,317.55574567801824,2.6232634242035595,3.0095811147777307,3.0053969999999994,3.0,3.0,0.0
0,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Low Doc Investment Line of Credit,117901.09213099691,2.1130943127996886,8.450309869844803,4.936753905990296,1.0418657060000183,1.039999,1.0,1.0,0.0
1,1,1,0,0,1,1,1,0,1,1,1,1,0,300,Bank of Queensland - Low Doc Fixed Rate Investment Loan 5 Year,90640.41094605421,3.6548285777333764,137.19534701526072,3.9731654875774876,1.775385645999934,1.7770169999999998,1.8,1.8,0.0
1,1,1,0,0,1,1,1,0,1,1,1,1,0,300,Bank of Queensland - Low Doc Fixed Rate Investment Loan 5 Year,90640.41094605421,3.6548285777333764,137.19534701526072,3.9731654875774876,1.775385645999934,1.7770169999999998,1.8,1.8,0.0
1,1,1,0,0,1,1,1,0,1,1,1,1,0,300,Bank of Queensland - Low Doc Fixed Rate Investment Loan 1 Year,103104.09675538038,2.949941882157346,46.390935183718625,4.652788419239179,1.74183897533332,1.740001,1.7,1.7,0.0
1,1,1,1,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Variable Rate Investment Loan (Principal and Interest),93420.76391883848,3.497585058480475,109.84589119977312,4.177861679819294,1.7341541087984707,1.8399999999999999,1.7,1.8,-0.10000000000000009
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Investment Loan (Principal and Interest) 2 Years,86050.69147801677,3.914401246600323,194.05649561059894,3.5475899045572885,2.2974800054222064,2.277713,2.3,2.3,0.0
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Investment Loan (Principal and Interest) 1 Year,89357.86345418378,3.7273633541465783,151.52248332012266,3.865934460125971,1.869218730222182,1.8448749999999996,1.9,1.8,0.09999999999999987
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Investment Loan (Principal and Interest) 4 Years,81023.24628759721,4.198729597112236,276.5462723005443,2.9301976134190175,2.9277019586667374,2.9357059999999997,2.9,2.9,0.0
1,1,0,0,0,1,0,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Home Loan (New Customer) 2 Years,83053.96003893379,4.083882101135616,240.39537477791845,3.2007679355098433,2.564725213377821,2.469932,2.6,2.5,0.10000000000000009
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Home Loan (Principal and Interest) 1 Year,87681.39591118105,3.8221763721178283,172.03118154261873,3.7124377155361223,2.1603900504444593,2.0642899999999997,2.2,2.1,0.10000000000000009
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Standard Fixed Rate Home Loan (Principal and Interest) 4 Years,79260.62520183649,4.2984150490485185,311.34234742786475,2.6697674194299688,3.166352636796262,3.1663979999999996,3.2,3.2,0.0
0,1,0,0,0,1,0,1,0,1,1,1,1,0,300,Bank of Queensland - Privileges Package Line of Credit Facility ($250k-$1m),91961.16359451764,3.580133099662832,123.59641029776759,4.0749463267791155,1.123575366738091,1.140001,1.1,1.1,0.0
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Privileges Package Fixed Rate Investment Loan (Principal and Interest) 2 Years,84042.46492209303,4.027976973927619,224.2256296987401,3.321789913773636,2.6023886670094716,2.540549,2.6,2.5,0.10000000000000009
1,1,1,0,0,1,1,1,0,1,1,1,0,0,300,Bank of Queensland - Privileges Package Fixed Rate Investment Loan (Principal and Interest) 1 Year,86338.41014738222,3.8981292492788895,190.01479112067088,3.577839922138493,2.2767549432222496,2.2400599999999997,2.3,2.2,0.09999999999999964
